IdProxCurso;NomCurso;FechaInicio;FechaFin;HoraInicio;HoraFin;TituloComercial;Observaciones;CodCurso;Visible;Formulario;Duracion;CursoInem;IdCurso;Sala;Cliente;ObvVisible;Docente;InscripcionActiva;TipFormId;Online;IdCatProximosCursos
1096;UF1841-Elabor de Doc Web mediante Leng de Marcas;14-may-14;16-jun-14;15:00;19:00;Diseño Web con HTML5 y CSS3;;CI20_P;FALSO;Particular;60;VERDADERO;946;Hobetuz Modular;Hobetuz Modular;"100% Subvencionado - Días de formación: (Lunes-Míercoles y Jueves)
UF1841--> Vinculado al CP IFCD0210";Zuriñe;FALSO;23;FALSO;28
1097;Marketing con Redes Sociales Gr.2;06-may-14;27-may-14;;;;;;FALSO;;20;VERDADERO;947;ERKIDE;ERKIDE;;Yolanda / Ander;FALSO;;FALSO;0
1098;MICROSOFT POWERPOINT 2010;;;;;MICROSOFT POWERPOINT 2010;;IU409;FALSO;Empresa;0;FALSO;0;;;;;FALSO;;FALSO;0
1099;PRACT-IFCT0309 - Montaje y Repar. De Sist. Micro;09-jun-14;10-jul-14;08:30;13:30;;Nº 245;;FALSO;;120;VERDADERO;948;INEM;INEM;;Txabi;FALSO;;FALSO;0
1100;Google APP´S;23-jun-14;27-jun-14;08:30;11:30;;;;FALSO;;12;VERDADERO;949;Colegio Zabalburu;Colegio Zabalburu;;Zuriñe;FALSO;;FALSO;0
1101;PREZI. Presentaciones Eficaces;15-sep-14;24-sep-14;16:00;18:30;;;;FALSO;;10;VERDADERO;950;Colegio Zabalburu;Colegio Zabalburu;;Yolanda;FALSO;;FALSO;0
1102;Libro-registro de operaciones económicas;10-jun-14;10-jun-14;14:30;16:30;;;;FALSO;;2;VERDADERO;951;Getxo Empresarial;GEHILAN;;Pedro Luís;FALSO;;FALSO;0
1103;Pract Txurdianaga Aratabe;09-jun-14;27-jun-14;08:30;13:30;;;;FALSO;;80;VERDADERO;952;Txurdinaga Artabe;Txurdinaga Artabe;;Pendiente;FALSO;;FALSO;0
1104;Responsive Web Design - Desa Gr.1;09-jun-14;12-jun-14;09:30;14:30;;;;FALSO;;20;VERDADERO;953;Ipartek;EUROHELP;;Zuriñe;FALSO;;FALSO;0
1105;Responsive Web Design - Desa Gr.2;23-jun-14;26-jun-14;09:30;14:30;;;;FALSO;;20;VERDADERO;954;Ipartek;EUROHELP;;Zuriñe;FALSO;;FALSO;0
1106;Responsive Web Design - Analist.  Gr.1;18-jun-14;19-jun-14;08:00;13:00;;;;FALSO;;10;VERDADERO;955;Ipartek;EUROHELP;;Zuriñe;FALSO;;FALSO;0
1107;Android. Desarrollo de Aplicaciones para dispositivos móviles;;;;;Android. Desarrollo de Aplicaciones para dispositivos móviles;;CI52;FALSO;Empresa;142;FALSO;0;;;;;FALSO;;FALSO;0
1108;Creación y generación de páginas web con Wordpress;;;;;Creación y generación de páginas web con Wordpress;;CI50;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;27
1109;Joomla;01-sep-14;30-sep-14;09:00;11:00;;;;FALSO;;32;VERDADERO;956;Abantail;Abantail;;;FALSO;;FALSO;0
1110;Ilustrator;01-sep-14;30-sep-14;09:00;10:30;;;;FALSO;;18;VERDADERO;957;Abantail;Abantail;;;FALSO;;FALSO;0
1111;Contabilidad General;12-jun-14;01-jul-14;;;;"** A la FT le diremos que es de 17:00 a 19:00
** Comunicado Inicio a la FT (05/06/2014)
** Grupo 19/01";;FALSO;;9;VERDADERO;958;Fivemasa;Fivemasa;;Pedro Luís;FALSO;;FALSO;0
1112;GOOGLE DRIVE. DOCUMENTOS EN LA NUBE;;;;;GOOGLE DRIVE. DOCUMENTOS EN LA NUBE;;CI19;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
1113;GOOGLE APPS;;;;;GOOGLE APPS;;CI53;VERDADERO;Empresa;20;FALSO;0;;;;;VERDADERO;;FALSO;34
1114;RESPONSIVE WEB DESIGN (RWD);;;;;RESPONSIVE WEB DESIGN (RWD);;CI49;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;24
1115;APRENDE A UTILIZAR BLOGS;;;;;APRENDE A UTILIZAR BLOGS;;CI55;FALSO;Empresa;12;FALSO;0;;;;;FALSO;;FALSO;34
1116;JOOMLA;;;;;JOOMLA;;CI51;FALSO;Empresa;30;FALSO;0;;;;;FALSO;;FALSO;34
1117;ADOBE ILLUSTRATOR;;;;;ADOBE ILLUSTRATOR;;CI54;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;24
1118;MICROSOFT EXCEL: BASES DE DATOS, TABLAS DINAMICAS;;;;;MICROSOFT EXCEL: BASES DE DATOS, TABLAS DINAMICAS;;CI56;FALSO;Empresa;12;FALSO;0;;;;;FALSO;;FALSO;25
1119;Desarrollo de aplicaciones con tecnologías web;;;;;Desarrollo de aplicaciones con tecnologías web;;IFCD0210_FIC;FALSO;Empresa;510;FALSO;0;;;;;FALSO;;FALSO;0
1120;Cómo posicionar páginas WEB - Online;30-jun-14;30-sep-14;;;;"Nº Acción:22
Nº Grupo: 1
** Notificado a la FT (23/06/2014)";;FALSO;;35;VERDADERO;959;Campus Virtual;Embor Consultores;;;FALSO;;FALSO;0
1121;Productividad con Outlook Gr.1;23-sep-14;30-sep-14;09:00;11:00;;10 alumnos;;FALSO;;6;VERDADERO;960;Consorcio Aguas;Consorcio Aguas;;Yolanda;FALSO;;FALSO;0
1122;Aprende a utilizar Blogs;01-sep-14;09-sep-14;16:30;18:30;;"* 10 alumnos
** Notificado Inicio a la FT (24/07/2014)
** Notificado Fin a la FT (??)";;FALSO;;8;VERDADERO;961;Ikast. Itxaropena;Ikast. Itxaropena;;Julen;FALSO;;FALSO;0
1123;Google APP´s;14-oct-14;28-oct-14;16:30;18:30;;;;FALSO;;6;VERDADERO;962;Ikast. Itxaropena;Ikast. Itxaropena;;Yolanda;FALSO;;FALSO;0
1124;IFCD0210- Desarrollo de Aplic. Con Tecn WEB;06-oct-14;09-mar-15;08:30;13:30;;;;FALSO;;510;VERDADERO;963;Txurdinaga Artabe;Txurdinaga Artabe;;Pendiente;FALSO;;FALSO;0
1125;Administración de permisos y accesos al servidor;08-jul-14;08-jul-14;08:30;14:30;;"Real 1 alumno
* De cara a la FT son 6 alumnos
** Notificado Inicio a la FT (30/06/2014)";;FALSO;;6;VERDADERO;964;Hijos de Serrats;Hijos de Serrats;;Oliver (Sistemas);FALSO;;FALSO;0
1126;Tablas Dinámicas y Macros Gr.1;06-oct-14;09-oct-14;10:00;12:40;;;;FALSO;;8;VERDADERO;965;K Line;K Line;;César;FALSO;;FALSO;0
1127;Tablas Dinámicas y Macros Gr.2;07-oct-14;13-oct-14;10:00;12:40;;;;FALSO;;8;VERDADERO;966;K Line;K Line;;César;FALSO;;FALSO;0
1128;Administrador de Sistemas: Mant. Equipos;16-sep-14;18-sep-14;09:00;13:00;;"Grupo 25/01
Nº Alumnos: Reales 2 (Oficiales 6)
** Notificado Inicio a la FT (03/09/2014)
** Notificado Fin a la FT (??)";;FALSO;;8;VERDADERO;967;AUSPOLA;AUSPOLA;;Fernando (Sist.);FALSO;;FALSO;0
1129;PREZI;24-jul-14;29-jul-14;13:00;15:00;;;;FALSO;;4;VERDADERO;968;SANTIAGO NIETO;SANTIAGO NIETO;;Yolanda;FALSO;;FALSO;0
1130;PREZI. Presentaciones Eficaces;06-oct-14;08-oct-14;15:00;18:00;;"Notificado a la FT (** ?? )
4/5 Alumnos";;FALSO;;6;VERDADERO;969;97 S&F;97 S&F;;Yolanda;FALSO;;FALSO;0
1131;358 - OpenOffice 2.1 (Básico);06-oct-14;19-dic-14;;;;"Grupo  Máximo de 20 alumnos
Notificación inicio a la FT: 25/09/2014
Notificación fin a la FT: ??";;FALSO;;60;VERDADERO;970;Campus Virtutal;AEK;;;FALSO;;FALSO;0
1132;IFCD0112 - PROGRAMACIÓN CON LENG OO Y BBDD Relacio;09-oct-14;23-dic-14;08:30;13:30;Desarrollo de Aplicaciones con .NET;PED:2014/1558;MF0227_3;FALSO;Particular;250;VERDADERO;971;INEM;INEM;Requisitos: < 30 años - Sin experiencia - Titulación en Informática --> 100% Subvencionado;Pendiente;FALSO;1;FALSO;28
1133;Microsoft Excel 2003 (Básico) - Online;29-sep-14;15-dic-14;;;;"Notificación inicio a la FT: 22/09/2014
Notificación fin a la FT: ??";;FALSO;;20;VERDADERO;972;Campus Virtual;Hijos de Serrats;;;FALSO;;FALSO;0
1134;MF0227_3 Programación orientada a objetos;;;;;MF0227_3 Programación orientada a objetos;;MF0227_3;FALSO;Empresa;250;FALSO;0;;;;;FALSO;;FALSO;0
1135;Excel 2003 Iniciación;06-oct-14;09-oct-14;16:00;19:00;;"Pedido: 2014/1573
Notificación FT:29/09/2014";;FALSO;;12;VERDADERO;973;Bideonera;Bideonera;;Yolanda;FALSO;;FALSO;0
1136;Excel (Nivel Básico);04-nov-14;05-nov-14;14:15;16:15;;;;FALSO;;4;VERDADERO;974;Getxo Empresarial;GEHILAN;;César;FALSO;;FALSO;0
1137;Libro de registro de operaciones;28-oct-14;28-oct-14;14:15;16:15;;;;FALSO;;2;VERDADERO;975;Getxo Empresarial;GEHILAN;;Pedro Luís;FALSO;;FALSO;0
1138;Diseño de cartelería avanz con Microsoft Publisher;25-nov-14;25-nov-14;14:15;16:15;;;;FALSO;;2;VERDADERO;976;Getxo Empresarial;GEHILAN;;Txabi;FALSO;;FALSO;0
1139;Prácticas IFCD0210 - GFI;27-oct-14;28-ene-15;08:00;12:00;;;;FALSO;;200;VERDADERO;977;INEM;INEM;;Pendiente;FALSO;;FALSO;0
1140;Responsive Web Design - Analist.  Gr.2;29-oct-14;29-oct-14;;;;"3-5 alumnos
2014/1665";;FALSO;;7;VERDADERO;978;Ipartek;EUROHELP;;Jose Lorenzo;FALSO;;FALSO;0
1141;Administración WordPress;20-oct-14;27-oct-14;;;;"* El horario de cara a FT es de 14:30 a 18:30
* Un Alumno. Oficialmente 4";;FALSO;;9;VERDADERO;979;INDUPIME;Indupime;;Julen;FALSO;;FALSO;0
1142;HTML5 y CSS3;30-oct-14;20-nov-14;15:00;18:00;;"Horas FT: 21
Horario para la FT: 14:30 -19:45";;FALSO;;12;VERDADERO;981;Ipartek;Noray;;Jose Lorenzo;FALSO;;FALSO;0
1143;28459-Program pág web JavaScript ASP NET 35(VB);27-oct-14;23-dic-14;;;;4  participantes;;FALSO;;80;VERDADERO;982;Campus Virtual;Noray;;;FALSO;;FALSO;0
1144;30319- Windows Server 2012 (Online);22-oct-14;19-dic-14;;;;1 alumno;;FALSO;;50;VERDADERO;983;Campus Virtual;BC3;;;FALSO;;FALSO;0
1145;617- Microsoft Word 2007 Advanced (Ingles)(Online);22-oct-14;12-dic-14;;;;3 alumnos;;FALSO;;25;VERDADERO;984;Campus Virtual;BC3;;;FALSO;;FALSO;0
1146;614- Microsoft Excel 2007 Advanced (ingles)(Online;22-oct-14;19-dic-14;;;;6 alumnos;;FALSO;;20;VERDADERO;985;Campus Virtual;BC3;;;FALSO;;FALSO;0
1147;TMEN01-English - Beginner A1 (Online);22-oct-14;29-dic-14;;;;1 alumno;;FALSO;;60;VERDADERO;986;Campus Virtual;BC3;;;FALSO;;FALSO;0
1148;TEMN08- English - Advanced +B2 (Online);22-oct-14;29-dic-14;;;;1 alumno;;FALSO;;60;VERDADERO;987;Campus Virtual;BC3;;;FALSO;;FALSO;0
1149;TMEN07- English - Advanced B2 (Online);22-oct-14;29-dic-14;;;;4 alumnos;;FALSO;;60;VERDADERO;988;Campus Virtual;BC3;;;FALSO;;FALSO;0
1150;Windows 7 - Excel 2007 Iniciación;29-oct-14;03-dic-14;14:00;16:00;;"2 alumnos
PED:2014/1742
Para la FT van a ser 4 alumnos";;FALSO;;20;VERDADERO;989;Farmacia Boyra;Farmacia Boyra;;César;FALSO;;FALSO;0
1151;Excel 2010;22-dic-14;23-dic-14;09:00;14:00;;"7 alumnos
2014/1903";;FALSO;;10;VERDADERO;992;Escolapios;Escolapios;;César;FALSO;;FALSO;0
1152;14195-Microsoft Visual C# 2008;19-nov-14;29-dic-14;;;;"El alumno sólo ha realizado el 25% del curso. Se indica que no lo puede subvencionar.
Se amplía en 1 mes la finalización del mismo";;FALSO;;85;VERDADERO;993;Campus Virtual;ALAMEDA SOFT S.L.;;;FALSO;;FALSO;0
1153;Microsoft Excel 2010;26-ene-15;05-feb-15;15:00;18:20;Excel 2010 Avanzado;;IU312;FALSO;Particular;20;VERDADERO;994;Hobetuz;Hobetuz;19,21,22,26,27 y 29 de Enero - 100 % Subvencionado;César;FALSO;2;FALSO;25
1154;JAVA/JEE;16-feb-15;09-mar-15;08:30;13:30;;;;FALSO;;80;VERDADERO;995;Hobetuz;Hobetuz;;Ander;FALSO;;FALSO;0
1155;JClic, Hot Potatoes, ExeLearning Gr.1;07-ene-15;03-jun-15;;;;;;FALSO;;16;VERDADERO;996;Col San Adrian;Col San Adrian;;Mari Mar;FALSO;;FALSO;0
1156;JClic, Hot Potatoes, ExeLearning Gr.2;07-ene-15;03-jun-15;;;;;;FALSO;;16;VERDADERO;997;Col San Adrian;Col San Adrian;;Yolanda;FALSO;;FALSO;0
1157;Tutorización  JClic, Hot Potatoes, ExeLearning;01-sep-15;30-oct-15;;;;;;FALSO;;24;VERDADERO;998;Col San Adrian;Col San Adrian;;;FALSO;;FALSO;0
1158;IFCD0210- Desarrollo de Aplic. Con Tecn WEB;18-may-15;06-nov-15;08:30;13:30;IFCD0210- Desarrollo de Aplicaciones Con Tecnologías  WEB;;IFCD0210_FIC;FALSO;Particular;510;VERDADERO;999;INEM;INEM;"** Atención: Fechas Definitivas**

Certificado Profesional Completo-Incluye Prácticas Profesionales - 100% Subvencionado";;FALSO;1;FALSO;28
1159;ASP . NET;16-feb-15;20-feb-15;15:00;18:00;;;;FALSO;;24;VERDADERO;1000;Noray;Noray;;JL Micros;FALSO;;FALSO;0
1160;HTML5, CSS3, JS, JQuery y NodeJS;01-dic-14;05-dic-14;09:00;13:15;;Curso solo a efectos de Bonificación;;FALSO;;21;VERDADERO;1001;DOSNET;DOSNET;;Fernando (Sist.);FALSO;;FALSO;0
1161;Microsoft Excel 2010;28-ene-15;11-feb-15;09:30;12:30;;"6 alumnos
PEDIDO: 2014/2037";;FALSO;;9;VERDADERO;1002;Bellota;Bellota;;César;FALSO;;FALSO;0
1162;Microsoft Excel 2013;28-ene-15;11-feb-15;14:30;17:30;;"7 alumnos
PEDIDO: 2014/2037";;FALSO;;9;VERDADERO;1003;Bellota;Bellota;;César;FALSO;;FALSO;0
1163;Conocimientos básicos de Excel 2013;12-ene-15;14-ene-15;16:00;18:10;;"** Contra el crédito que se les bonificó en diciembre (Disponen de 15 horas)
PEDIDO: 2014/2059
2 alumnos";;FALSO;;4;VERDADERO;1004;Muguruza&Gometza;Muguruza&Gometza;;César;FALSO;;FALSO;0
1164;Excel 2013 Medio-Avanzado;13-ene-15;19-ene-15;;;;"** Contra el crédito que se les bonificó en diciembre (Disponen de 15 horas)
PEDIDO: 2014/2059
6 alumnos";;FALSO;;6;VERDADERO;1005;Muguruza&Gometza;Muguruza&Gometza;;César;FALSO;;FALSO;0
1165;Actulialización de conocimientos Excel 2013 Gr1;14-ene-15;30-ene-15;07:30;09:30;;PED:2015/0018;;FALSO;;10;VERDADERO;1006;Ayto Ortuella;ASAC;;César;FALSO;;FALSO;0
1166;Actulialización de conocimientos Excel 2013 Gr2;15-ene-15;29-ene-15;07:30;09:30;;PED:2015/0018;;FALSO;;10;VERDADERO;1007;Ayto Ortuella;ASAC;;César;FALSO;;FALSO;0
1167;Actulialización de conocimientos Word 2013 Gr1;02-feb-15;16-feb-15;07:30;09:30;;PED:2015/0018;;FALSO;;10;VERDADERO;1008;Ayto Ortuella;ASAC;;César;FALSO;;FALSO;0
1168;Actulialización de conocimientos Word 2013 Gr2;03-feb-15;17-feb-15;07:30;09:30;;PED:2015/0018;;FALSO;;10;VERDADERO;1009;Ayto Ortuella;ASAC;;César;FALSO;;FALSO;0
1169;Actulialización de conocimientos Outlook 2013 Gr1;18-feb-15;04-mar-15;07:30;09:30;;PED:2015/0018;;FALSO;;10;VERDADERO;1010;Ayto Ortuella;ASAC;;César;FALSO;;FALSO;0
1170;Publicidad en internet;04-may-15;30-jul-15;;;Publicidad en internet;;ERIU720;FALSO;Particular;15;VERDADERO;1046;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;38
1171;Actulialización de conocimientos Outlook 2013 Gr2;19-feb-15;05-mar-15;07:30;09:30;;PED:2015/0018;;FALSO;;10;VERDADERO;1011;Ayto Ortuella;ASAC;;César;FALSO;;FALSO;0
1172;Gestión Blog´s;21-ene-15;28-ene-15;;;;PED:2015/0077;;FALSO;;6;VERDADERO;1012;Ikast. Itxaropena;Ikast. Itxaropena;;Julen;FALSO;;FALSO;0
1173;NominaPlus;02-mar-15;18-mar-15;15:10;18:30;NominaPlus;;CI35;FALSO;Particular;20;VERDADERO;1013;Ipartek;ERKIDE;;Pedro Luís;FALSO;20;FALSO;30
1174;ContaPlus;19-feb-15;10-mar-15;15:10;18:30;ContaPlus;;CI34;FALSO;Particular;20;VERDADERO;1014;Ipartek;ERKIDE;;Pedro Luís;FALSO;20;FALSO;41
1175;Finanzas para No Financieros con Apoyo de Excel;19-may-15;04-jun-15;15:10;18:30;Finanzas para No Financieros con Apoyo de Excel;;CI60;FALSO;Particular;20;VERDADERO;1015;Ipartek;ERKIDE;;César;FALSO;20;FALSO;41
1176;Google Drive. Documentos en la Nube;09-feb-15;25-feb-15;15:10;18:30;Google Drive. Documentos en la Nube;;ERCI19_P;FALSO;Particular;20;VERDADERO;1016;Ipartek;ERKIDE;;Yolanda;FALSO;20;FALSO;34
1177;Microsoft Excel 2010 - Nivel Medio;03-mar-15;19-mar-15;15:10;18:30;Microsoft Excel 2010 - Nivel Medio;;ERIU-311;FALSO;Particular;20;VERDADERO;1017;ERKIDE;ERKIDE;;César;FALSO;20;FALSO;25
1178;Microsoft Excel 2010 - Avanzado;13-abr-15;29-abr-15;15:10;18:30;Microsoft Excel 2010 - Avanzado;;ERIU-312;FALSO;Particular;20;VERDADERO;1018;Ipartek;ERKIDE;;César;FALSO;20;FALSO;25
1179;Adaptación al Cambio: De Excel 2003 a 2010;14-abr-15;21-abr-15;15:10;18:30;Adaptación al Cambio: De Excel 2003 a 2010;;CI42;FALSO;Particular;10;VERDADERO;1019;Ipartek;ERKIDE;;César;FALSO;20;FALSO;25
1180;Marketing con Redes Sociales;05-may-15;21-may-15;15:10;18:30;Marketing con Redes Sociales;;ERIU-609;FALSO;Particular;20;VERDADERO;1020;Ipartek;ERKIDE;;Ander;FALSO;20;FALSO;38
1181;Publicidad en Internet. Soluciones Google;13-may-15;15-may-15;08:30;13:30;Publicidad en Internet. Soluciones Google;;ERKIU612;FALSO;Particular;10;VERDADERO;1021;Ipartek;ERKIDE;;Ander;FALSO;20;FALSO;38
1182;Tablet Android. Herramienta de Productividad;27-abr-15;04-may-15;15:10;18:30;Tablet Android. Herramienta de Productividad;;CI47;FALSO;Particular;10;VERDADERO;1022;Ipartek;ERKIDE;Lunes y miércoles --> 100% Subvencionado por ERKIDE;Yolanda;FALSO;20;FALSO;34
1183;Presentaciones Eficaces con PREZI;17-mar-15;26-mar-15;15:30;18:30;Presentaciones Eficaces con PREZI;;ERCI18P;FALSO;Particular;12;VERDADERO;1023;Ipartek;ERKIDE;;Yolanda;FALSO;20;FALSO;25
1184;Responsive Web Design (RWD);02-mar-15;18-mar-15;15:10;18:30;Responsive Web Design (RWD);;CI49;FALSO;Particular;20;VERDADERO;1024;Ipartek;ERKIDE;;Jose Lorenzo;FALSO;20;FALSO;24
1185;Microsoft Excel 2010 Avanzado - OnLine;07-abr-15;29-may-15;;;Microsoft Excel 2010 Avanzado;;ERIU-312;FALSO;Particular;20;VERDADERO;1025;Campus Virtual (T);ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;25
1186;Microsoft Excel 2010 Experto - OnLine;07-abr-15;05-jun-15;;;Microsoft Excel 2010 Experto;;ER23312;FALSO;Particular;25;VERDADERO;1026;Campus Virtual (T);ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;25
1187;Microsoft Access 2010 - Online;02-mar-15;24-abr-15;;;Microsoft Access 2010 - Online;;23098;FALSO;Particular;20;VERDADERO;1027;Campus Virtual (T);ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;25
1188;Microsoft Access 2010 Avanzado - Online;27-abr-15;05-jun-15;;;Microsoft Access 2010 Avanzado;;ER23062;FALSO;Particular;20;VERDADERO;1028;Campus Virtual (T);ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;25
1189;Microsoft Project 2010 – Online;20-abr-15;05-jun-15;;;Microsoft Project 2010;;ER25023;FALSO;Particular;30;VERDADERO;1029;Campus Virtual (T);ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;47
1190;JAVA SE - Online;01-abr-15;29-may-15;;;JAVA SE;;ER505;FALSO;Particular;40;VERDADERO;1030;Campus Virtual (T);ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;28
1191;Adobe Photoshop CS 6 Básico - Online G1;02-mar-15;30-abr-15;;;Adobe Photoshop CS 6 Básico;;ER28375;FALSO;Particular;30;VERDADERO;1031;ERKIDE;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;24
1192;Adobe Photoshop CS 6 Básico - Online G2;04-may-15;30-jun-15;;;Adobe Photoshop CS 6 Básico;;ER28375;FALSO;Particular;25;VERDADERO;1032;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;24
1193;Adobe Photoshop CS 6 Avanzado - Online G1;30-mar-15;29-may-15;;;Adobe Photoshop CS 6 Avanzado;;ER28389;FALSO;Particular;35;VERDADERO;1033;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;24
1194;Adobe Photoshop CS 6 Avanzado - Online G2;01-jun-15;30-jul-15;;;Adobe Photoshop CS 6 Avanzado - Online;;ER28389;FALSO;Particular;35;VERDADERO;1034;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;24
1195;Microsoft SQL Server 2005 - Online;02-mar-15;30-abr-15;;;Microsoft SQL Server 2005 - Online;;ER523;FALSO;Particular;45;VERDADERO;1035;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;28
1196;Linux OpenSuse Básico - Online;02-mar-15;30-abr-15;;;Linux OpenSuse Básico;;ER328;FALSO;Particular;30;VERDADERO;1036;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;31
1197;Linux OpenSuse Avanzado - Online;04-may-15;29-may-15;;;Linux OpenSuse Avanzado;;ER331;FALSO;Particular;15;VERDADERO;1037;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;31
1198;Diseño web avanzado con HTML5 y CSS3 – Online;30-mar-15;29-may-15;;;Diseño web avanzado con HTML5 y CSS3;;ER24290;FALSO;Particular;40;VERDADERO;1038;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;28
1199;Comercio electrónico. Aplicación práctica (Online);30-mar-15;30-jun-15;;;Comercio electrónico. Aplicación práctica;;ERKI07;FALSO;Particular;60;VERDADERO;1039;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;34
1200;Seguridad en el comercio electrónico;30-mar-15;30-jun-15;;;Seguridad en el comercio electrónico;;ERK118;FALSO;Particular;15;VERDADERO;1040;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;34
1201;Experto en publicidad y posición. en Internet;30-mar-15;30-jun-15;;;Experto en publicidad y posiciónamiento en Internet;;EREI02;FALSO;Particular;45;VERDADERO;1041;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;38
1202;Community Manager;30-mar-15;30-jun-15;;;Community Manager;;ERK027;FALSO;Particular;30;VERDADERO;1042;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;34
1203;Internet cómo canal de comercia. y de relación;04-may-15;30-jul-15;;;Internet cómo canal de comercializacion y de relación con los Clientes;;ERK053;FALSO;Particular;15;VERDADERO;1043;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;39
1204;Seguridad y protección de redes informáticas;04-may-15;30-jul-15;;;Seguridad y protección de redes informáticas;;ERK105;FALSO;Particular;30;VERDADERO;1044;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;34
1205;Estrategias efectivas de e-mail marketing;04-may-15;30-jul-15;;;Estrategias efectivas de e-mail marketing;;ERK110;FALSO;Particular;15;VERDADERO;1045;Campus Virtual;ERKIDE;Asistencia Online - A Través del Campus Virtual;;FALSO;20;VERDADERO;38
1206;PowerPivot;;;;;PowerPivot;;CI59;VERDADERO;Empresa;10;FALSO;0;;;;;VERDADERO;;FALSO;25
1207;FINANZAS PARA NO FINANCIEROS CON APOYO DE EXCEL;;;;;FINANZAS PARA NO FINANCIEROS CON APOYO DE EXCEL;;CI60;FALSO;Empresa;20;FALSO;0;;;;;FALSO;;FALSO;0
1208;Microsoft Excel 2010 Gr.2;09-feb-15;19-feb-15;15:00;18:20;Excel 2010 Avanzado;;IU312;FALSO;Particular;20;VERDADERO;1047;Hobetuz;Hobetuz;09,11,12,16,18 y 19 de Febrero - 100 % Subvencionado;César;FALSO;2;FALSO;25
1209;Prácticas IFCD0210 - GFI;22-ene-15;25-feb-15;14:30;18:30;;;;FALSO;;80;VERDADERO;1048;INEM;INEM;;Pendiente;FALSO;;FALSO;0
1210;InkSape;27-feb-15;17-abr-15;08:30;13:30;;;;FALSO;;20;VERDADERO;1049;IPARTEK;;;Laura López;FALSO;;FALSO;0
1211;Excel 2013 Avanzado;23-feb-15;26-feb-15;;;;"5 horas corresponden al pedido PEDIDO: 2014/2059
1 hora corresponde a un nuevo pedido";;FALSO;;6;VERDADERO;1050;Muguruza&Gometza;Muguruza&Gometza;;Mari Mar;FALSO;;FALSO;0
1212;Excel 2010 Avan - SQL;03-mar-15;09-jun-15;13:00;16:00;;;;FALSO;;45;VERDADERO;1051;GEHILAN;GEHILAN;;Yolanda;FALSO;;FALSO;0
1213;UF1841-Elaboración de doc. web con leng de Marca;05-mar-15;08-abr-15;15:30;19:00;Diseño Web con HTML5 y CSS3;;CI20_P;FALSO;Particular;60;VERDADERO;1052;Hobetuz Modular;Hobetuz Modular;"100% Subvencionado - Días de formación: (Lunes a Jueves)
UF1841--> Vinculado al CP IFCD0210";Urko;FALSO;23;FALSO;24
1214;Microsoft Excel 2010 Avanzado Gr.3;09-mar-15;26-mar-15;15:00;18:20;Excel 2010 Avanzado;;IU312;FALSO;Particular;20;VERDADERO;1053;Hobetuz;Hobetuz;Días de impartición: Lunes y miércoles --> 100 % Subvencionado;César;FALSO;2;FALSO;25
1215;SPRI: Formación autónomos y microempresas;10-mar-15;10-mar-15;16:00;18:00;;"KZGunea: 
Dirección:
Tlfno. Contacto:";;FALSO;;2;VERDADERO;1054;KZ Gunea;SPRI;;;FALSO;;FALSO;0
